_orig_index,transaction_id,timestamp,sender_name,sender_upi_id,receiver_id,receiver_upi_id,amount,status,user_id,hour,dayofweek,is_weekend,is_night,sender_location,receiver_location,upi_creation_date,upi_age_days,transaction_type,device_id,prev_device,device_changed,is_new_receiver,user_tx_count_30d,user_avg_amount_30d,user_std_amount_30d,unique_receivers_30d,pct_night_tx_30d,pct_weekend_tx_30d,amount_over_user_avg,z_amount_user,last_tx_time,time_since_last_tx_minutes,timestamp_f,velocity_1h,velocity_24h,is_large_tx,is_local_transfer,receiver_risk_score,amt_norm,risk_score,label
795,fe36acec-8974-4b33-b056-f8f7e90c61c5,2024-06-07 14:22:37,Indranil Bhandari,2112776451@okicici,Dhanuk Chakrabarti,3078079136@okicici,8183.08,FAILED,u_3,14,4,0,0,Hyderabad,Hyderabad,2016-10-30,3304,AutoPay,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,1.6554464715199435,1.1310440063319995,2024-06-07 06:32:12,470.4166666666667,2024-06-07 14:22:37,0,2,0,1,0.99,0.7777308949377179,0.598978902721973,0
253,0512959e-83ef-4325-8e7e-cf06f1d83e34,2024-06-04 09:04:22,Arnav Choudhary,3722792817@okybl,Shalv Goel,0071316576@okybl,5359.0,SUCCESS,u_8,9,1,0,0,Noida,Ahmedabad,2022-07-18,1217,QR_Payment,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,1.0232592613749838,0.0408044938111426,2024-06-04 04:58:56,245.4333333333333,2024-06-04 09:04:22,0,1,0,0,0.99,0.4797209674049634,0.4648744353322335,0
208,4adae0ed-37e5-47a3-a8fc-2758fa6b66d2,2024-06-16 23:27:17,Jiya Anne,9093727164@okybl,Jivin Dugar,3300041580@okhdfcbank,9028.46,SUCCESS,u_7,23,6,1,0,Bengaluru,Bengaluru,2018-08-01,2664,P2M,dev_384,dev_190,1,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.7810448326230532,1.4053843109056074,2024-06-16 20:37:19,169.96666666666667,2024-06-16 23:27:17,0,3,0,1,0.99,0.8369373418412985,0.7756218038285844,1
415,bb92963b-f1fc-4b8b-83b1-6c804d38df80,2024-06-20 00:55:03,Taimur Barad,3173202042@okybl,Tarini Shukla,0098135752@oksbi,9978.85,SUCCESS,u_1,0,3,0,1,Jaipur,Mumbai,2016-01-12,3596,P2P,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.956312046409949,1.729582870368057,2024-06-19 06:30:57,1104.1,2024-06-20 00:55:03,0,1,1,0,0.99,0.9195574405103684,0.7628008482296658,1
120,7e493fae-3fe6-4e96-9f2a-59668044979b,2024-06-07 20:22:32,Kanav Bhardwaj,8057330920@oksbi,Saanvi Keer,4047387614@okaxis,4466.89,SUCCESS,u_6,20,4,0,0,Noida,Bengaluru,2016-02-12,3565,P2P,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.929045254908978,-0.1179914687490566,2024-06-07 18:30:55,111.61666666666666,2024-06-07 20:22:32,0,7,0,0,0.99,0.4353089502224791,0.4448890276001156,0
481,35d092bb-ef88-4db5-9c17-9d7f7bf36438,2024-06-12 03:19:04,Hunar Tailor,8003320612@oksbi,Kavya Mallick,0374132822@okybl,7427.87,FAILED,u_2,3,2,0,1,Mumbai,Pune,2019-03-02,2451,P2P,dev_156,dev_294,1,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,1.4577036104528391,0.7995891282462922,2024-06-11 23:56:23,202.6833333333333,2024-06-12 03:19:04,0,2,0,0,0.99,0.6845158871820012,0.8070321492319005,1
577,e4b7de32-ea20-4dce-9cf6-c8abd8a064a0,2024-06-20 18:43:50,Badal Kala,3005360493@oksbi,Hridaan D’Alia,5901572873@okybl,8743.54,FAILED,u_2,18,3,0,0,Mumbai,Noida,2019-03-02,2451,QR_Payment,dev_156,dev_156,0,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,1.7159010357126363,1.2506492671124485,2024-06-20 16:45:15,118.58333333333331,2024-06-20 18:43:50,0,3,0,0,0.99,0.8062288778215498,0.6118029950196974,0
632,dc971693-63b2-4d96-a489-b48741b7e9ba,2024-06-12 22:36:50,Azad Bassi,1539199992@oksbi,Aaryahi Dhar,4548667349@okhdfcbank,2651.16,SUCCESS,u_1,22,2,0,0,Jaipur,Mumbai,2016-01-12,3596,AutoPay,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,0.5197488934055728,-0.8685805956851786,2024-06-12 18:47:18,229.53333333333333,2024-06-12 22:36:50,0,6,0,0,0.99,0.2423686675440598,0.3580659003948269,0
380,ee03febb-1f86-4cc8-a930-374a260434ca,2024-06-04 22:24:54,Taimur Shankar,1446601862@okhdfcbank,Jivin Venkatesh,4496409587@oksbi,7898.01,SUCCESS,u_7,22,1,0,0,Bengaluru,Noida,2018-08-01,2664,QR_Payment,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.5580408949594065,1.004118951872422,2024-06-04 20:49:30,95.4,2024-06-04 22:24:54,0,4,0,0,0.99,0.7318143873806671,0.5783164743213002,0
448,d014ed15-de31-4a0c-875e-e9bae909a59d,2024-06-22 02:33:42,Tarini Sanghvi,6873670590@oksbi,Emir Magar,8228249140@oksbi,9223.14,SUCCESS,u_4,2,5,1,1,Bengaluru,Delhi,2020-10-29,1844,P2P,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.788547762607146,1.363341363135154,2024-06-21 16:05:52,627.8333333333334,2024-06-22 02:33:42,0,2,0,0,0.99,0.8404741859674714,0.727213383685362,1
903,502fbce9-5c64-4e1e-a94b-a7114e56d8cf,2024-06-04 15:01:29,Divij Kaul,9809938748@okicici,Jhanvi Contractor,0212242575@oksbi,5566.44,SUCCESS,u_7,15,1,0,0,Bengaluru,Jaipur,2018-08-01,2664,P2M,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.0980919445958963,0.1765031589041304,2024-06-04 03:09:58,711.5166666666667,2024-06-04 15:01:29,0,2,0,0,0.99,0.5149967245634043,0.4807485260535319,0
410,56161ad7-99da-4e86-b6b8-b409a850ec9d,2024-06-19 07:22:15,Taimur Chakraborty,9767981896@oksbi,Vardaniya Keer,0079090300@okaxis,5318.6,SUCCESS,u_4,7,2,0,0,Bengaluru,Noida,2020-10-29,1844,P2M,dev_331,dev_167,1,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.0313808670585471,0.0542552225173639,2024-06-19 06:44:42,37.55,2024-06-19 07:22:15,1,2,0,0,0.99,0.483549452199291,0.616597253489681,0
467,13c053af-c39e-4527-9b41-05921007bc86,2024-06-26 06:35:00,Krish Chanda,3948038007@oksbi,Fateh Bhandari,7175803954@okhdfcbank,4872.92,SUCCESS,u_1,6,2,0,0,Jaipur,Mumbai,2016-01-12,3596,P2M,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,0.955315702429836,-0.0808158755157341,2024-06-25 21:19:20,555.6666666666666,2024-06-26 06:35:00,0,4,0,0,0.99,0.4476927093943053,0.4504617192274374,0
928,4eecc28a-294e-48a6-a6f4-ada43afe1c84,2024-07-02 18:21:05,Saira Gade,0635772286@oksbi,Samarth Lal,0253631161@okaxis,3900.01,FAILED,u_3,18,1,0,0,Hyderabad,Mumbai,2016-10-30,3304,AutoPay,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,0.7889764970393173,-0.3641439511649311,2024-07-02 12:35:51,345.2333333333333,2024-07-02 18:21:05,0,2,0,0,0.99,0.3692812297743397,0.4151765533984528,0
400,5077ad98-c567-493c-ba98-8fbbd73bb2ac,2024-06-13 09:37:05,Aayush Bakshi,6280340024@okaxis,Madhup Bhatnagar,5317114555@okaxis,4326.34,SUCCESS,u_5,9,3,0,0,Chennai,Pune,2023-10-01,777,AutoPay,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.8543866679282554,-0.26282547399873,2024-06-13 07:29:48,127.28333333333332,2024-06-13 09:37:05,0,5,0,0,0.99,0.400115261171539,0.4290518675271926,0
506,8b42c1fd-c6e5-403a-870f-d7540f920d61,2024-06-08 19:22:20,Ira Choudhary,1295873779@okybl,Shaan Gaba,3684339861@okicici,1979.44,FAILED,u_5,19,5,1,0,Chennai,Kolkata,2023-10-01,777,P2M,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.390909439841507,-1.0993808950690054,2024-06-07 09:57:33,2004.7833333333333,2024-06-08 19:22:20,0,0,0,0,0.99,0.181634385667046,0.3307354735501707,0
882,35ed1209-b029-414f-b6f1-2908d88c1983,2024-07-03 01:52:19,Dhruv Deshpande,7819285375@oksbi,Azad Atwal,6064742288@okhdfcbank,7739.77,FAILED,u_9,1,2,0,1,Jaipur,Ahmedabad,2019-09-11,2258,P2P,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,1.6604698617887068,1.104878415252808,2024-07-03 00:56:45,55.56666666666667,2024-07-03 01:52:19,1,5,0,0,0.99,0.7800988962922842,0.7000445033315279,1
866,848806cf-1c6f-4d37-888d-e55c9c259a26,2024-06-26 06:31:13,Devansh Saha,5160039046@okicici,Nayantara Hans,7986359740@okicici,5558.39,SUCCESS,u_7,6,2,0,0,Bengaluru,Hyderabad,2018-08-01,2664,P2P,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.0965039206247416,0.1736457250147794,2024-06-25 21:50:06,521.1166666666667,2024-06-26 06:31:13,0,2,0,0,0.99,0.514248137909056,0.4804116620590751,0
624,8c8dc800-2507-468a-95bd-1c733430fc8c,2024-06-20 02:06:42,Amani Deep,4641622680@oksbi,Kashvi Rajagopal,4077553858@okhdfcbank,7316.84,FAILED,u_0,2,3,0,1,Mumbai,Bengaluru,2017-10-26,2943,QR_Payment,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.5072011158625889,0.8384011184097537,2024-06-19 15:16:44,649.9666666666667,2024-06-20 02:06:42,0,2,0,0,0.99,0.707848766689053,0.6675319450100738,0
254,f172fc8d-0c89-40cf-a0bc-27cc477f40c0,2024-06-04 15:31:14,Yuvraj  Dube,6252628232@okhdfcbank,Shamik Tak,0375473489@oksbi,5648.53,SUCCESS,u_6,15,1,0,0,Noida,Mumbai,2016-02-12,3565,P2M,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,1.174808422350004,0.2906909546545886,,0.0,2024-06-04 15:31:14,0,0,0,0,0.99,0.5511604931578803,0.4970222219210461,0
220,d1d13d11-efba-4833-a2bf-0f17dc02447f,2024-06-18 05:11:34,Neelofar Magar,7616681096@okybl,Advik Kashyap,7699270120@oksbi,2637.87,SUCCESS,u_4,5,1,0,1,Bengaluru,Jaipur,2020-10-29,1844,QR_Payment,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,0.5115347361688657,-0.8445206869977978,2024-06-17 23:58:41,312.8833333333333,2024-06-18 05:11:34,0,2,0,0,0.99,0.2384965544048325,0.4563234494821746,0
150,7a926fe8-0133-41f7-ae23-c05e80eb5888,2024-06-12 07:31:32,Drishya Korpal,4870019179@okybl,Khushi Kothari,8985072012@okicici,3163.95,SUCCESS,u_9,7,2,0,0,Jaipur,Mumbai,2019-09-11,2258,AutoPay,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,0.6787854961072975,-0.5373492299916706,2024-06-12 02:15:02,316.5,2024-06-12 07:31:32,0,4,0,0,0.99,0.3173377363351366,0.3918019813508114,0
838,70dee24d-61e0-4588-9b73-d36051b95279,2024-06-21 16:05:52,Nirvaan Sankar,7510761656@okhdfcbank,Aradhya Trivedi,5825242614@okaxis,8078.06,FAILED,u_4,16,4,0,0,Bengaluru,Mumbai,2020-10-29,1844,P2P,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.5664942892774352,0.9794271612320828,2024-06-21 15:15:05,50.78333333333333,2024-06-21 16:05:52,1,2,0,0,0.99,0.7357992756980754,0.5801096740641339,0
497,564ff043-4110-4f65-ba6d-f9f139a57176,2024-07-01 10:05:26,Zaina Baral,8237644816@okybl,Advika Bahri,0195835749@okhdfcbank,7343.11,SUCCESS,u_9,10,0,0,0,Jaipur,Ahmedabad,2019-09-11,2258,QR_Payment,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,1.5753714705733206,0.962520101822062,2024-06-30 19:39:28,865.9666666666667,2024-07-01 10:05:26,0,1,0,0,0.99,0.7399839351031198,0.5819927707964039,0
439,58cc69b7-d474-4327-a8a1-f65cad84b834,2024-06-06 08:33:42,Misha Venkataraman,6810309368@okhdfcbank,Rasha Dora,4734773416@okicici,4578.06,SUCCESS,u_8,8,3,0,0,Noida,Bengaluru,2022-07-18,1217,QR_Payment,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,0.8741448580202199,-0.2207918484285148,2024-06-05 20:19:08,734.5666666666667,2024-06-06 08:33:42,0,1,0,0,0.99,0.4094291743652821,0.4332431284643769,0
680,db14e23a-d12f-44ad-a638-0d5047abb18a,2024-06-04 00:38:07,Kashvi Comar,9845937745@okybl,Sana Sant,0600159886@oksbi,9186.72,SUCCESS,u_0,0,1,0,1,Mumbai,Hyderabad,2017-10-26,2943,P2M,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.892379037278,1.4750984557589888,2024-06-04 00:15:27,22.666666666666668,2024-06-04 00:38:07,1,1,0,0,0.99,0.8894197358674757,0.749238881140364,1
334,bcc43af0-882e-422c-848f-4e9c88dfe3d8,2024-06-30 02:15:17,Prerak Kalita,0637808161@okhdfcbank,Kartik Jani,5057837405@okybl,2484.96,SUCCESS,u_6,2,6,1,1,Noida,Pune,2016-02-12,3565,AutoPay,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.516833926207857,-0.8034624712679179,2024-06-29 11:33:58,881.3166666666667,2024-06-30 02:15:17,0,2,0,0,0.99,0.2409945664084919,0.4574475548838214,0
582,ffe4750b-58a0-45ab-8d78-2ed43d82eb5b,2024-06-27 16:30:59,Armaan Yogi,4921241759@oksbi,Nishith Chaudry,7934118694@okhdfcbank,7757.24,SUCCESS,u_5,16,3,0,0,Chennai,Chennai,2023-10-01,777,QR_Payment,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.5319374889444146,0.9601230939632656,2024-06-27 15:35:36,55.38333333333333,2024-06-27 16:30:59,1,3,0,1,0.99,0.7195093707494353,0.5727792168372459,0
416,24d9d27d-5914-427b-801d-9425fa637033,2024-06-04 20:49:30,Parinaaz Chander,2075901642@oksbi,Tara Borah,6673482627@okybl,4126.33,FAILED,u_7,20,1,0,0,Bengaluru,Hyderabad,2018-08-01,2664,AutoPay,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.8140013606082858,-0.3346793402752061,2024-06-04 15:01:29,348.01666666666665,2024-06-04 20:49:30,0,3,0,0,0.99,0.3810778268250699,0.4204850220712814,0
892,ceaea308-0a35-4db6-8cc8-7d4a844371d9,2024-06-17 00:15:26,Jayan Bhatti,8526847977@okicici,Reyansh Date,6771434825@okicici,4832.79,FAILED,u_0,0,0,0,1,Mumbai,Delhi,2017-10-26,2943,P2P,dev_282,dev_183,1,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.9955098759477534,-0.0074221541223701,2024-06-15 22:07:40,1567.7666666666669,2024-06-17 00:15:26,0,0,0,0,0.99,0.4666400442107862,0.7089880198948538,1
486,fc15ecae-50c5-4e19-b3b9-f3eca19ba175,2024-06-14 07:14:21,Eshani Acharya,9275903167@okicici,Rohan Kadakia,3532702752@okybl,8273.52,SUCCESS,u_4,7,4,0,0,Bengaluru,Pune,2020-10-29,1844,P2P,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.6043978173252793,1.044959586830272,2024-06-13 22:36:46,517.5833333333334,2024-06-14 07:14:21,0,5,0,0,0.99,0.753666811556929,0.5881500652006181,0
642,e17a1678-338c-4972-9bc5-92703f878c34,2024-07-01 01:10:00,Uthkarsh Andra,2272940800@okybl,Jayesh Singhal,9499281628@okaxis,8160.89,SUCCESS,u_6,1,0,0,1,Noida,Kolkata,2016-02-12,3565,P2P,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,1.697341132271923,1.1596166623679216,2024-06-30 18:29:05,400.9166666666667,2024-07-01 01:10:00,0,5,0,0,0.99,0.7974798310350549,0.7078659239657746,1
707,a1885bb4-b735-4c85-b929-43aa8d43ef67,2024-07-02 23:04:31,Alisha Choudhry,1293426041@okybl,Oorja Chandran,4396925464@okaxis,7497.73,SUCCESS,u_3,23,1,0,0,Hyderabad,Bengaluru,2016-10-30,3304,AutoPay,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,1.5167993802955888,0.8917934064887744,2024-07-02 18:21:05,283.43333333333334,2024-07-02 23:04:31,0,2,0,0,0.99,0.7123733411224121,0.5695680035050854,0
338,87560fd6-9b6c-4124-9226-cb7eaf272a88,2024-06-15 22:14:45,Navya Choudhry,9157276890@okicici,Shanaya Sanghvi,0907689146@okaxis,1933.48,SUCCESS,u_7,22,5,1,0,Bengaluru,Mumbai,2018-08-01,2664,AutoPay,dev_337,dev_190,1,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.3814177127638624,-1.1130549805564405,2024-06-15 21:16:10,58.583333333333336,2024-06-15 22:14:45,1,3,0,0,0.99,0.1771600324166521,0.4787220145874934,0
453,f1b151a2-f553-423a-ac39-8d1ae6cf439d,2024-06-20 08:09:34,Samiha Edwin,5381484149@oksbi,Vardaniya Saxena,3878986472@okhdfcbank,53.13,SUCCESS,u_5,8,3,0,0,Chennai,Noida,2023-10-01,777,P2P,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.0104923708416417,-1.7860164880477785,2024-06-20 05:17:53,171.68333333333334,2024-06-20 08:09:34,0,4,0,0,0.99,0.0023076587962548,0.2500384464583147,0
555,52846837-9539-42f8-a37a-708f895af182,2024-06-30 11:49:34,Ritvik Sandal,6680340912@okybl,Ritvik Mammen,7702312660@okhdfcbank,3760.47,SUCCESS,u_5,11,6,1,0,Chennai,Ahmedabad,2023-10-01,777,QR_Payment,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.7426359077520874,-0.4645305386035436,2024-06-29 21:43:13,846.35,2024-06-30 11:49:34,0,1,0,0,0.99,0.3474365049306563,0.4053464272187953,0
509,a1b8c858-81c7-4dd1-8f62-7bcad3da1608,2024-06-26 20:05:58,Purab Sibal,5493877237@okhdfcbank,Lakshit Bajaj,3880211935@okaxis,3335.39,FAILED,u_5,20,2,0,0,Chennai,Noida,2023-10-01,777,QR_Payment,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.6586890416243807,-0.616050832773961,2024-06-26 07:07:13,778.75,2024-06-26 20:05:58,0,1,0,0,0.99,0.3078643669786985,0.3875389651404143,0
679,1dbffd60-58bc-4e2a-8a00-fe07ac445aca,2024-06-08 22:23:43,Trisha Ghosh,7412477088@okybl,Anvi Kapadia,6034702199@okaxis,7276.08,FAILED,u_0,22,5,1,0,Mumbai,Bengaluru,2017-10-26,2943,AutoPay,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.4988049342483185,0.8245222687133268,2024-06-08 14:58:05,445.6333333333333,2024-06-08 22:23:43,0,3,0,0,0.99,0.7038908481575362,0.5657508816708913,0
159,44d38ad6-db53-4d1d-b615-f66d27d46cee,2024-06-13 13:46:37,Fateh Batta,1597976626@okybl,Advika Chaudhuri,4159262577@okhdfcbank,7055.4,FAILED,u_7,13,3,0,0,Bengaluru,Kolkata,2018-08-01,2664,P2P,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.3918191709426293,0.7050254898219528,2024-06-13 13:00:53,45.73333333333333,2024-06-13 13:46:37,1,5,0,0,0.99,0.6534582878998649,0.5430562295549392,0
745,7325b685-7831-421f-95fc-a84be2974ba9,2024-06-14 15:54:00,Madhup Shenoy,8574945877@okhdfcbank,Lakshit Dube,1687835633@okaxis,6438.96,SUCCESS,u_5,15,4,0,0,Chennai,Jaipur,2023-10-01,777,QR_Payment,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.2715971420007024,0.490220549973951,2024-06-14 06:00:47,593.2166666666667,2024-06-14 15:54:00,0,6,0,0,0.99,0.596786217415223,0.5175537978368503,0
206,22ce368f-8067-40ef-9349-e54ea0cddb8c,2024-06-12 06:00:30,Kiaan Krishna,8812138873@okicici,Krish Khosla,8917345014@oksbi,5772.75,SUCCESS,u_7,6,2,0,0,Bengaluru,Delhi,2018-08-01,2664,P2M,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.1387907303709306,0.2497351074397903,2024-06-11 19:14:00,646.5,2024-06-12 06:00:30,0,1,0,0,0.99,0.5341819311048461,0.4893818689971807,0
599,c1e6299b-e1ec-49c6-a289-8d4c64157ce1,2024-06-24 07:06:06,Reyansh Sinha,9435118826@okybl,Bhavin Tella,8676825616@oksbi,8349.64,FAILED,u_0,7,0,0,0,Mumbai,Ahmedabad,2017-10-26,2943,P2M,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.719948328110346,1.190071284417353,2024-06-24 07:03:26,2.6666666666666665,2024-06-24 07:06:06,1,3,0,0,0.99,0.8081367514621266,0.612661538157957,0
852,bf509f38-08e6-406b-9cc5-7a43f88382ff,2024-07-02 04:41:11,Zeeshan Thakur,5292926398@okaxis,Kismat Mander,5203222979@okicici,595.56,FAILED,u_9,4,1,0,1,Jaipur,Pune,2019-09-11,2258,QR_Payment,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,0.1277698731211498,-1.459125231182597,2024-07-01 11:29:13,1031.9666666666667,2024-07-02 04:41:11,0,2,0,0,0.99,0.057591693959707,0.3749162622818681,0
719,6537d286-1a9f-4c62-9176-013cb189a031,2024-06-16 04:04:00,Dhruv Guha,4330285588@okaxis,Riya Khosla,7968412194@okybl,4220.55,FAILED,u_1,4,6,1,1,Jaipur,Bengaluru,2016-01-12,3596,AutoPay,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,0.8274212767478728,-0.3121253196037276,2024-06-15 15:13:37,770.3833333333333,2024-06-16 04:04:00,0,3,0,0,0.99,0.3874039089919915,0.5233317590463962,0
47,c632fbd3-a704-4c17-83c3-286b9f2b654f,2024-06-20 23:57:17,Pari Wali,2482117648@okhdfcbank,Aarush Sheth,3790430860@okhdfcbank,2968.77,FAILED,u_9,23,3,0,0,Jaipur,Pune,2019-09-11,2258,QR_Payment,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,0.6369120931994696,-0.6073978752178414,2024-06-20 14:29:34,567.7166666666667,2024-06-20 23:57:17,0,2,0,0,0.99,0.2975988210805077,0.3829194694862284,0
743,acefbff2-0f07-4807-afe1-2dbc82b7fd65,2024-07-03 13:05:05,Shanaya Bala,3667518726@okaxis,Hazel Mani,1063061849@okybl,9605.41,FAILED,u_9,13,2,0,0,Jaipur,Noida,2019-09-11,2258,AutoPay,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,2.06071935149544,1.7744426865908212,2024-07-03 09:31:17,213.8,2024-07-03 13:05:05,0,4,1,0,0.99,0.9687745283019464,0.6849485377358758,1
183,dda552ae-e710-481b-904f-59b24ea44926,2024-06-18 02:21:00,Mohanlal Mann,9925493068@okhdfcbank,Dharmajan Bhandari,5713405521@okhdfcbank,8671.53,FAILED,u_7,2,1,0,1,Bengaluru,Jaipur,2018-08-01,2664,AutoPay,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.7106332306324432,1.2786881769768936,2024-06-17 16:11:57,609.05,2024-06-18 02:21:00,0,4,0,0,0.99,0.80374566053241,0.7106855472395844,1
135,dcf5b4d8-2e37-4717-a88e-57e3690b56ec,2024-06-06 15:20:07,Ela Lalla,6668016319@okicici,Pihu Samra,5801358491@okybl,2548.69,FAILED,u_2,15,3,0,0,Mumbai,Chennai,2019-03-02,2451,QR_Payment,dev_156,dev_156,0,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,0.5001749646836908,-0.8731735009486957,2024-06-06 05:03:38,616.4833333333333,2024-06-06 15:20:07,0,3,0,0,0.99,0.2331416142498278,0.3539137264124226,0
558,5d35b69a-1929-454d-952b-e569a18878d6,2024-06-05 02:03:27,Vardaniya Kata,3028129563@okhdfcbank,Badal Kannan,5996129233@okicici,1309.24,SUCCESS,u_0,2,2,0,1,Mumbai,Jaipur,2017-10-26,2943,P2P,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.2696912859830112,-1.207196954118572,2024-06-04 12:39:00,804.45,2024-06-05 02:03:27,0,4,0,0,0.99,0.1244927468181023,0.405021736068146,0
612,1ed46e99-2d3c-4be8-b26f-fafbb1d3da87,2024-06-06 18:52:33,Nirvaan Devi,0957941182@okicici,Prerak Bhakta,7696741318@okaxis,3861.7,FAILED,u_8,18,3,0,0,Noida,Ahmedabad,2022-07-18,1217,QR_Payment,dev_106,dev_342,1,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,0.7373615020809432,-0.4607554253061254,2024-06-06 16:30:12,142.35,2024-06-06 18:52:33,0,3,0,0,0.99,0.3449501761555525,0.5542275792699987,0
817,8a5bb529-7246-44cb-8554-83e0b32535c7,2024-07-02 08:16:14,Bhamini Butala,4937723416@okicici,Elakshi Krishnamurthy,2000424227@oksbi,969.31,SUCCESS,u_4,8,1,0,0,Bengaluru,Mumbai,2020-10-29,1844,P2P,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,0.1879682225112849,-1.4039435052527574,2024-07-01 19:25:29,770.75,2024-07-02 08:16:14,0,2,0,0,0.99,0.0859688984514461,0.2876860043031507,0
758,1003b5c7-e5dd-4b7a-b34e-139b7f02fcad,2024-06-18 05:09:41,Arhaan Saxena,8835453767@okaxis,Myra Mangal,1428129311@oksbi,6036.9,FAILED,u_5,5,1,0,1,Chennai,Ahmedabad,2023-10-01,777,QR_Payment,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.1921963774497806,0.3469057634063446,2024-06-18 04:26:52,42.81666666666667,2024-06-18 05:09:41,1,2,0,0,0.99,0.5593570892864844,0.600710690178918,0
313,04945752-915d-4356-8ba6-bfd91ed6e78d,2024-07-01 23:35:51,Charvi Zachariah,4950994660@okicici,Ehsaan Sharma,5476098502@oksbi,4325.47,SUCCESS,u_6,23,0,0,0,Noida,Mumbai,2016-02-12,3565,AutoPay,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.8996320434913636,-0.166903039377796,2024-07-01 20:59:56,155.91666666666666,2024-07-01 23:35:51,0,3,0,0,0.99,0.4214437076765899,0.4386496684544655,0
